,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR
2004-01-11,13.125,49.375,2.1634407,0.35476685,426.16507,0.40757525,0.13866666
2004-01-12,13.125,49.375,3.1812994,1.5591125,499.7486,0.4314545,0.134
2004-01-13,13.125,49.375,1.0509068,1.4720764,354.6176,0.43373165,0.12933333
2004-01-14,13.125,49.375,4.102941,1.1784058,665.7292,0.42129424,0.12466666
2004-01-15,13.125,49.375,2.199061,0.29599,302.01575,0.4037329,0.12
2004-01-16,13.125,49.375,2.8221433,-0.8894043,503.87573,0.39678404,0.122499995
2004-01-17,13.125,49.375,3.9746513,-0.8663635,398.84564,0.41192943,0.125
2004-01-18,13.125,49.375,4.082759,-5.8088684,240.11424,0.3982527,0.1275
2004-01-19,13.125,49.375,4.194756,-7.4685364,335.4155,0.3890558,0.13
2004-01-20,13.125,49.375,3.4811502,-4.7213745,361.6018,0.3827734,0.1325
2004-01-21,13.125,49.375,4.5126843,-9.182953,271.0576,0.37813035,0.13499999
2004-01-22,13.125,49.375,4.7369976,-11.661194,243.65175,0.37427032,0.1375
2004-01-23,13.125,49.375,6.093672,-18.188385,212.279,0.37123448,0.14
2004-01-24,13.125,49.375,6.603145,-21.034363,211.95523,0.37097904,0.1425
2004-01-25,13.125,49.375,2.5567393,-10.82489,197.58516,0.36863184,0.145
2004-01-26,13.125,49.375,5.087141,-5.214569,284.12012,0.3667438,0.1475
2004-01-27,13.125,49.375,2.5698524,-5.333191,181.0294,0.36488268,0.14999999
2004-01-28,13.125,49.375,4.833731,-5.6792603,300.29776,0.3637354,0.1525
2004-01-29,13.125,49.375,3.8883202,-3.6712341,308.87082,0.3624696,0.155
2004-01-30,13.125,49.375,3.2646966,-4.3012695,444.35526,0.36052227,0.1575
2004-01-31,13.125,49.375,6.758659,-4.170868,673.1413,0.35910067,0.16
2004-02-01,13.125,49.375,3.902668,5.03656,904.2323,0.41790855,0.162
2004-02-02,13.125,49.375,2.2154,4.5410156,622.72943,0.43325222,0.16399999
2004-02-03,13.125,49.375,4.8603354,6.225464,627.1114,0.43263826,0.166
2004-02-04,13.125,49.375,6.310975,4.620575,883.8293,0.41345736,0.168
2004-02-05,13.125,49.375,6.594562,5.4093323,1220.6328,0.40313157,0.17
2004-02-06,13.125,49.375,6.1746917,7.182251,1180.5859,0.3902968,0.17199999
2004-02-07,13.125,49.375,6.6692166,3.6048584,1058.9281,0.38538855,0.174
2004-02-08,13.125,49.375,4.587445,-0.22924805,464.85657,0.392979,0.176
2004-02-09,13.125,49.375,6.747871,-1.6318359,370.21326,0.38565353,0.178
2004-02-10,13.125,49.375,5.6116967,-3.3296204,416.73904,0.37703347,0.17999999
2004-02-11,13.125,49.375,3.734737,-4.4837036,291.2101,0.37940204,0.182
2004-02-12,13.125,49.375,4.7220445,-7.220001,365.15366,0.37790942,0.184
2004-02-13,13.125,49.375,3.7439656,-6.389221,304.58395,0.38328543,0.186
2004-02-14,13.125,49.375,4.304796,1.5971985,326.49878,0.4083675,0.188
2004-02-15,13.125,49.375,5.4576397,-0.10418701,430.60178,0.41163692,0.19
2004-02-16,13.125,49.375,4.324607,-3.8892822,515.52185,0.39850518,0.1953846
2004-02-17,13.125,49.375,9.997115,-8.7847595,519.29474,0.39668205,0.20076923
2004-02-18,13.125,49.375,7.4594383,-2.1213074,414.05673,0.39428496,0.20615384
2004-02-19,13.125,49.375,7.309372,-3.3110352,402.3341,0.38767004,0.21153846
2004-02-20,13.125,49.375,10.709186,-4.283081,541.0255,0.38120198,0.21692307
2004-02-21,13.125,49.375,10.527544,-5.8948975,631.111,0.38190714,0.22230768
2004-02-22,13.125,49.375,7.0506163,-0.9474182,675.8849,0.38883984,0.2276923
2004-02-23,13.125,49.375,2.9732304,-4.544861,231.88083,0.38855898,0.23307692
2004-02-24,13.125,49.375,8.282588,-8.212219,401.1985,0.37971023,0.23846152
2004-02-25,13.125,49.375,9.425761,-9.502777,394.74036,0.3751946,0.24384615
2004-02-26,13.125,49.375,7.8248916,-7.4465637,390.79825,0.37229165,0.24923076
2004-02-27,13.125,49.375,8.853068,-9.591919,375.65607,0.36971405,0.25461537
2004-02-28,13.125,49.375,10.613945,-7.509308,370.8609,0.36676303,0.26
2004-02-29,13.125,49.375,7.4379444,-7.531891,320.1339,0.36499313,0.25937498
2004-03-01,13.125,49.375,7.9704976,-6.24881,330.29852,0.36374173,0.25875
2004-03-02,13.125,49.375,4.581674,-5.8868713,212.73463,0.363617,0.258125
2004-03-03,13.125,49.375,4.673756,-0.20718384,369.08344,0.36466032,0.2575
2004-03-04,13.125,49.375,9.257493,-7.1181335,441.17142,0.3629764,0.25687498
2004-03-05,13.125,49.375,12.930637,-9.249603,444.90262,0.36177078,0.25625
2004-03-06,13.125,49.375,7.1600056,-13.670471,332.48892,0.35918066,0.255625
2004-03-07,13.125,49.375,8.573364,-2.4532776,428.15332,0.3634572,0.255
2004-03-08,13.125,49.375,7.701332,-5.426697,409.99255,0.3674379,0.25437498
2004-03-09,13.125,49.375,8.851801,-7.14682,354.61142,0.36334038,0.25375
2004-03-10,13.125,49.375,9.524759,-3.8835754,362.6752,0.36166036,0.253125
2004-03-11,13.125,49.375,14.252317,-6.609009,460.7693,0.369954,0.2525
2004-03-12,13.125,49.375,14.932512,-7.1475525,641.2419,0.38854024,0.25187498
2004-03-13,13.125,49.375,12.520004,-3.249115,675.602,0.40412498,0.25125
2004-03-14,13.125,49.375,9.612867,0.2250061,464.42575,0.41317168,0.250625
2004-03-15,13.125,49.375,12.068527,0.8466797,873.8505,0.41449526,0.25
2004-03-16,13.125,49.375,13.882297,2.943695,1125.1094,0.4094369,0.254375
2004-03-17,13.125,49.375,16.081583,0.89871216,1370.7745,0.3974123,0.25875
2004-03-18,13.125,49.375,15.746549,4.14151,1749.9706,0.38506413,0.263125
2004-03-19,13.125,49.375,13.617565,7.4651794,1426.7212,0.37627292,0.26749998
2004-03-20,13.125,49.375,4.12616,8.664581,980.90076,0.39161417,0.271875
2004-03-21,13.125,49.375,3.5644274,5.458954,841.3789,0.3972918,0.27625
2004-03-22,13.125,49.375,14.468895,0.084472656,875.1771,0.39231098,0.280625
2004-03-23,13.125,49.375,6.8314476,-0.49542236,373.03583,0.39195618,0.285
2004-03-24,13.125,49.375,2.7535503,1.1435242,200.28886,0.41671437,0.289375
2004-03-25,13.125,49.375,6.444916,-0.91882324,450.96182,0.4049485,0.29375
2004-03-26,13.125,49.375,7.821533,-4.3818665,480.0773,0.3902949,0.298125
2004-03-27,13.125,49.375,9.997578,-5.3526306,484.46198,0.38476714,0.3025
2004-03-28,13.125,49.375,15.178352,-3.5589905,690.83307,0.3862078,0.306875
2004-03-29,13.125,49.375,19.096571,-4.690979,834.3507,0.38106212,0.31125
2004-03-30,13.125,49.375,19.578587,0.07159424,1030.4127,0.37082192,0.31562498
2004-03-31,13.125,49.375,19.693356,-0.32788086,1123.3492,0.36347172,0.32
2004-04-01,13.125,49.375,18.865322,1.1747742,1128.092,0.35834265,0.326
2004-04-02,13.125,49.375,17.834202,3.1480713,1374.4766,0.35305542,0.332
2004-04-03,13.125,49.375,15.754187,2.9240112,1306.1212,0.3475314,0.338
2004-04-04,13.125,49.375,13.775506,3.5099792,1060.9517,0.34506452,0.34399998
2004-04-05,13.125,49.375,13.3372965,4.1385193,653.8739,0.374511,0.35
2004-04-06,13.125,49.375,9.284997,0.39245605,433.469,0.39228594,0.356
2004-04-07,13.125,49.375,14.607802,0.6236267,577.6758,0.38191268,0.362
2004-04-08,13.125,49.375,13.328747,-0.1850586,518.2605,0.38364935,0.368
2004-04-09,13.125,49.375,16.106358,-1.0189819,769.5838,0.37661543,0.37399998
2004-04-10,13.125,49.375,12.586622,0.40393066,800.12244,0.36703783,0.38
2004-04-11,13.125,49.375,11.815227,0.4822998,772.13,0.3704857,0.386
2004-04-12,13.125,49.375,19.401676,-0.9706421,949.243,0.3613258,0.392
2004-04-13,13.125,49.375,14.363522,1.5278015,890.6706,0.3561687,0.398
2004-04-14,13.125,49.375,19.98744,3.6075745,1181.333,0.35001016,0.40399998
2004-04-15,13.125,49.375,21.19267,1.4304504,1503.2854,0.34154794,0.41
2004-04-16,13.125,49.375,19.886778,6.5305786,1404.3535,0.3374788,0.41466665
2004-04-17,13.125,49.375,22.103601,3.7854614,1361.3497,0.33079913,0.41933334
2004-04-18,13.125,49.375,20.114689,6.882263,1373.798,0.3274667,0.424
2004-04-19,13.125,49.375,6.6268826,5.8258667,535.4709,0.36661345,0.42866665
2004-04-20,13.125,49.375,14.197495,5.006958,1125.4609,0.36888933,0.43333334
2004-04-21,13.125,49.375,19.56622,4.6861267,1657.8804,0.35043445,0.438
2004-04-22,13.125,49.375,22.589308,4.5956726,1853.4854,0.33860323,0.44266665
2004-04-23,13.125,49.375,18.6168,6.7703247,1508.5198,0.3464454,0.44733334
2004-04-24,13.125,49.375,19.428326,6.4315186,999.0294,0.37713343,0.452
2004-04-25,13.125,49.375,11.118985,4.7029114,803.531,0.36747003,0.45666665
2004-04-26,13.125,49.375,17.162714,2.9049072,1248.9155,0.35407692,0.46133333
2004-04-27,13.125,49.375,20.034254,4.9670105,1346.6294,0.34158614,0.466
2004-04-28,13.125,49.375,22.660795,3.9802856,1549.8275,0.33035028,0.47066665
2004-04-29,13.125,49.375,21.964373,7.2730713,1809.1533,0.31931055,0.47533333
2004-04-30,13.125,49.375,23.531172,8.401978,1984.6368,0.3066156,0.48
2004-05-01,13.125,49.375,16.54412,9.239166,1289.6781,0.31980082,0.47466666
2004-05-02,13.125,49.375,17.219069,9.48291,1294.9387,0.33799505,0.46933332
2004-05-03,13.125,49.375,22.414389,7.746002,1464.9371,0.3291982,0.464
2004-05-04,13.125,49.375,16.587708,9.3797,1633.0032,0.31771883,0.45866665
2004-05-05,13.125,49.375,17.314634,8.347992,1212.5522,0.33392438,0.45333332
2004-05-06,13.125,49.375,5.3196607,6.1126404,603.3209,0.38302898,0.44799998
2004-05-07,13.125,49.375,8.84557,4.6795044,519.0893,0.41816118,0.44266665
2004-05-08,13.125,49.375,18.27752,3.2359924,1042.0303,0.38784394,0.43733332
2004-05-09,13.125,49.375,15.137869,4.0315247,767.76166,0.38119256,0.43199998
2004-05-10,13.125,49.375,13.11517,6.155365,753.3372,0.3764638,0.42666665
2004-05-11,13.125,49.375,17.583836,6.42099,1089.596,0.3758411,0.4213333
2004-05-12,13.125,49.375,23.424301,4.2559814,1272.5363,0.37716,0.41599998
2004-05-13,13.125,49.375,12.081346,7.9176025,983.2706,0.37037823,0.41066664
2004-05-14,13.125,49.375,14.636628,7.232025,1196.3337,0.36272088,0.4053333
2004-05-15,13.125,49.375,13.737244,7.6800537,1346.94,0.3542874,0.39999998
2004-05-16,13.125,49.375,19.378733,7.116638,1233.6725,0.37419984,0.41312498
2004-05-17,13.125,49.375,15.322078,5.757782,1383.8468,0.35746488,0.42624998
2004-05-18,13.125,49.375,17.572971,6.366791,1664.95,0.34649214,0.43937498
2004-05-19,13.125,49.375,25.125355,9.138275,1970.8124,0.33224514,0.4525
2004-05-20,13.125,49.375,25.083769,9.250458,2024.1466,0.31956926,0.465625
2004-05-21,13.125,49.375,16.181973,7.234009,1235.142,0.34666374,0.47875
2004-05-22,13.125,49.375,21.147701,3.9354553,970.31946,0.3809678,0.491875
2004-05-23,13.125,49.375,24.049486,2.6108093,866.2676,0.36691874,0.505
2004-05-24,13.125,49.375,18.990412,1.441925,1066.1565,0.35771438,0.518125
2004-05-25,13.125,49.375,18.576225,3.6992493,1335.9249,0.3449646,0.53125
2004-05-26,13.125,49.375,21.862219,4.9403687,1544.0682,0.33266738,0.544375
2004-05-27,13.125,49.375,22.764467,5.3442383,1368.5027,0.32017925,0.5575
2004-05-28,13.125,49.375,21.754652,5.4186096,1321.9845,0.3127109,0.570625
2004-05-29,13.125,49.375,21.28839,3.4729004,1552.7993,0.30376545,0.58375
2004-05-30,13.125,49.375,27.8641,4.4422607,1915.4944,0.29125187,0.596875
2004-05-31,13.125,49.375,19.139456,7.435211,1803.6068,0.28366104,0.61
2004-06-01,13.125,49.375,22.512056,10.129517,1240.0449,0.34444937,0.60933334
2004-06-02,13.125,49.375,13.630968,9.71756,961.6827,0.38970548,0.60866666
2004-06-03,13.125,49.375,6.0199714,10.351135,747.1451,0.41904905,0.608
2004-06-04,13.125,49.375,18.937511,9.278534,1617.0072,0.38874188,0.60733336
2004-06-05,13.125,49.375,11.176713,10.32605,713.609,0.4164942,0.6066667
2004-06-06,13.125,49.375,19.74573,9.188171,1400.3882,0.39575216,0.606
2004-06-07,13.125,49.375,20.8504,8.603699,1905.636,0.3794969,0.6053333
2004-06-08,13.125,49.375,26.982721,10.474121,2603.7227,0.36148006,0.60466665
2004-06-09,13.125,49.375,23.679047,13.414398,2810.7588,0.34550354,0.604
2004-06-10,13.125,49.375,20.461302,15.187927,2329.693,0.34967947,0.6033333
2004-06-11,13.125,49.375,14.348824,14.730743,1433.2472,0.40101632,0.6026666
2004-06-12,13.125,49.375,19.706139,9.610718,1431.7382,0.3892267,0.602
2004-06-13,13.125,49.375,22.524637,8.621124,1288.4589,0.3715823,0.6013333
2004-06-14,13.125,49.375,19.505344,9.180115,1758.4248,0.35892248,0.60066664
2004-06-15,13.125,49.375,19.480986,10.894226,1985.1061,0.34588805,0.59999996
2004-06-16,13.125,49.375,15.731597,8.498291,1400.4846,0.34614432,0.60466665
2004-06-17,13.125,49.375,22.720142,6.9035034,1899.1417,0.33159375,0.6093333
2004-06-18,13.125,49.375,18.032986,11.550659,1348.8389,0.33191878,0.61399996
2004-06-19,13.125,49.375,17.974436,9.043732,1411.1863,0.3399384,0.61866665
2004-06-20,13.125,49.375,11.339991,7.7782288,1067.3033,0.3428142,0.6233333
2004-06-21,13.125,49.375,22.387922,6.910431,1182.4558,0.34271798,0.62799996
2004-06-22,13.125,49.375,20.4637,9.228027,1708.3018,0.3448822,0.63266665
2004-06-23,13.125,49.375,19.558203,10.276306,2032.8811,0.33973163,0.6373333
2004-06-24,13.125,49.375,26.722506,12.030029,1967.5753,0.32429972,0.64199996
2004-06-25,13.125,49.375,22.859602,10.026154,1729.2832,0.30720747,0.64666665
2004-06-26,13.125,49.375,22.071056,8.409271,1893.0658,0.29584733,0.6513333
2004-06-27,13.125,49.375,18.360132,8.988098,1691.2394,0.2966583,0.65599996
2004-06-28,13.125,49.375,23.472326,12.094391,2059.8047,0.2980415,0.66066664
2004-06-29,13.125,49.375,23.57353,9.751373,1844.4204,0.2832292,0.6653333
2004-06-30,13.125,49.375,24.01724,9.102814,2091.5671,0.27114707,0.66999996
2004-07-01,13.125,49.375,18.311983,12.638489,2053.4844,0.2676533,0.6666666
2004-07-02,13.125,49.375,22.08754,10.081238,1486.4012,0.27953213,0.6633333
2004-07-03,13.125,49.375,20.906889,9.622711,1429.9458,0.31987384,0.65999997
2004-07-04,13.125,49.375,20.304996,9.663391,2068.3633,0.3170319,0.65666664
2004-07-05,13.125,49.375,20.176273,11.648468,2103.8428,0.30485424,0.6533333
2004-07-06,13.125,49.375,14.876027,12.319794,1515.6288,0.33142966,0.65
2004-07-07,13.125,49.375,24.77035,11.3012085,1988.3796,0.32375804,0.64666665
2004-07-08,13.125,49.375,22.658735,12.765381,2138.0112,0.33196718,0.6433333
2004-07-09,13.125,49.375,19.40922,11.303314,1519.6722,0.40870616,0.64
2004-07-10,13.125,49.375,14.487432,9.0346985,1281.7902,0.38656038,0.63666666
2004-07-11,13.125,49.375,19.205647,7.9536133,1206.6544,0.3799616,0.6333333
2004-07-12,13.125,49.375,20.897995,10.007935,1165.5497,0.37738034,0.63
2004-07-13,13.125,49.375,15.443097,10.60614,1172.4995,0.38156986,0.62666667
2004-07-14,13.125,49.375,15.278267,10.00238,1488.397,0.36417407,0.62333333
2004-07-15,13.125,49.375,9.311076,11.843231,757.9389,0.38922948,0.62
2004-07-16,13.125,49.375,16.849915,14.659302,1873.4575,0.37364382,0.6175
2004-07-17,13.125,49.375,26.41568,11.154053,2682.197,0.3514366,0.615
2004-07-18,13.125,49.375,25.505514,15.773712,2749.1653,0.33307806,0.6125
2004-07-19,13.125,49.375,20.00467,16.085266,1974.1814,0.3403976,0.61
2004-07-20,13.125,49.375,24.12041,14.386688,2555.7317,0.3402852,0.6075
2004-07-21,13.125,49.375,22.82006,15.224365,2439.646,0.33240968,0.605
2004-07-22,13.125,49.375,16.585371,15.706818,2262.5789,0.33202854,0.6025
2004-07-23,13.125,49.375,23.668522,13.483643,2481.555,0.32862836,0.6
2004-07-24,13.125,49.375,12.8741255,15.019348,1320.3068,0.36176017,0.59749997
2004-07-25,13.125,49.375,24.62943,13.171143,2101.556,0.34247315,0.59499997
2004-07-26,13.125,49.375,15.559522,11.235718,1332.7826,0.3361555,0.5925
2004-07-27,13.125,49.375,16.06293,10.560364,1512.0256,0.34110415,0.59
2004-07-28,13.125,49.375,18.239592,8.914459,1724.1737,0.3265909,0.5875
2004-07-29,13.125,49.375,20.863058,8.929474,2036.8466,0.31216928,0.585
2004-07-30,13.125,49.375,24.100376,10.231171,2550.636,0.2981976,0.5825
2004-07-31,13.125,49.375,20.347107,12.127289,2772.545,0.28715897,0.58
2004-08-01,13.125,49.375,21.289387,15.812164,2481.306,0.2789741,0.5746667
2004-08-02,13.125,49.375,21.147926,13.412506,2444.208,0.26726234,0.5693333
2004-08-03,13.125,49.375,20.317282,12.128967,2458.9106,0.253838,0.564
2004-08-04,13.125,49.375,20.67634,11.201752,2675.8728,0.24390765,0.55866665
2004-08-05,13.125,49.375,21.656971,13.60321,2783.4485,0.23260841,0.55333334
2004-08-06,13.125,49.375,22.856163,15.107758,2775.7937,0.21945055,0.548
2004-08-07,13.125,49.375,23.9254,13.783417,2688.395,0.20697173,0.5426667
2004-08-08,13.125,49.375,21.166334,13.719055,2518.0884,0.1977907,0.5373333
2004-08-09,13.125,49.375,22.961544,14.137543,2666.3381,0.19103402,0.532
2004-08-10,13.125,49.375,24.294628,13.635132,2846.456,0.1827003,0.52666664
2004-08-11,13.125,49.375,21.453493,15.483643,2932.617,0.1779009,0.52133334
2004-08-12,13.125,49.375,19.818441,14.835571,3245.9675,0.18664807,0.516
2004-08-13,13.125,49.375,17.180449,13.611847,1704.5004,0.3159426,0.51066667
2004-08-14,13.125,49.375,8.836605,13.779266,1102.4833,0.32483473,0.5053333
2004-08-15,13.125,49.375,15.102581,12.359009,1934.3381,0.3065489,0.5
2004-08-16,13.125,49.375,20.248075,10.970276,2373.5034,0.28458276,0.493125
2004-08-17,13.125,49.375,18.7349,15.624023,2443.215,0.27045414,0.48624998
2004-08-18,13.125,49.375,20.002531,14.592773,2669.5813,0.26498312,0.479375
2004-08-19,13.125,49.375,20.588629,16.457184,2648.6897,0.25258628,0.4725
2004-08-20,13.125,49.375,8.652952,13.502258,962.2959,0.3600516,0.465625
2004-08-21,13.125,49.375,10.150698,12.039642,777.64435,0.36102557,0.45875
2004-08-22,13.125,49.375,14.5569315,8.959503,1353.3027,0.3493716,0.451875
2004-08-23,13.125,49.375,18.142294,7.528961,1795.6589,0.33024064,0.445
2004-08-24,13.125,49.375,7.473163,11.67041,924.7887,0.35313082,0.43812498
2004-08-25,13.125,49.375,16.424536,11.97403,1826.7568,0.35819492,0.43124998
2004-08-26,13.125,49.375,12.711182,12.527832,1276.4792,0.3500015,0.424375
2004-08-27,13.125,49.375,15.969493,12.186035,1658.074,0.3394678,0.4175
2004-08-28,13.125,49.375,13.27203,12.756592,2051.1372,0.32302153,0.41062498
2004-08-29,13.125,49.375,15.477417,12.288544,1594.1052,0.31762716,0.40375
2004-08-30,13.125,49.375,13.047609,11.520355,1231.3854,0.3394674,0.396875
2004-08-31,13.125,49.375,14.091319,8.794189,1472.6373,0.34325352,0.39
2004-09-01,13.125,49.375,15.894004,6.882263,1632.6122,0.32772,0.39666665
2004-09-02,13.125,49.375,20.236797,6.338318,1971.8159,0.31403482,0.4033333
2004-09-03,13.125,49.375,19.38113,8.499634,2224.2795,0.3006911,0.41
2004-09-04,13.125,49.375,17.911041,12.877075,2330.4822,0.2890413,0.41666666
2004-09-05,13.125,49.375,19.183018,9.604004,2191.4358,0.27735162,0.42333332
2004-09-06,13.125,49.375,19.507662,10.952942,2261.9128,0.26509547,0.42999998
2004-09-07,13.125,49.375,19.27251,10.11554,2274.9397,0.25466144,0.43666664
2004-09-08,13.125,49.375,18.03651,9.6409,1870.0833,0.24579571,0.44333333
2004-09-09,13.125,49.375,19.276443,6.6534424,1662.8367,0.23851733,0.45
2004-09-10,13.125,49.375,19.28801,5.276703,1949.0627,0.23033136,0.45666665
2004-09-11,13.125,49.375,14.06686,8.495483,2005.4711,0.22550343,0.4633333
2004-09-12,13.125,49.375,5.7126145,9.105957,924.38824,0.2671744,0.46999997
2004-09-13,13.125,49.375,11.733655,7.901001,1592.6664,0.28033245,0.47666666
2004-09-14,13.125,49.375,15.144249,11.286865,2092.9119,0.27093598,0.48333332
2004-09-15,13.125,49.375,11.327051,10.58606,1396.3219,0.27913135,0.48999998
2004-09-16,13.125,49.375,14.192311,5.7872314,1312.9479,0.2733868,0.482
2004-09-17,13.125,49.375,17.458961,3.4142761,1469.3337,0.26612425,0.47399998
2004-09-18,13.125,49.375,17.526165,2.7481995,1724.3296,0.25784245,0.466
2004-09-19,13.125,49.375,15.502907,7.311737,1750.6768,0.25432763,0.45799997
2004-09-20,13.125,49.375,7.0956345,11.185486,1392.8068,0.25845894,0.45
2004-09-21,13.125,49.375,10.151296,10.1284485,1421.0333,0.26044503,0.442
2004-09-22,13.125,49.375,10.164217,8.562927,1086.4305,0.288116,0.434
2004-09-23,13.125,49.375,1.8265177,8.247833,332.81897,0.41997162,0.426
2004-09-24,13.125,49.375,8.962336,7.091614,753.88715,0.40034428,0.41799998
2004-09-25,13.125,49.375,7.076782,6.863922,768.89923,0.39484924,0.41
2004-09-26,13.125,49.375,5.7840557,6.3035583,631.6147,0.3864596,0.402
2004-09-27,13.125,49.375,4.327115,7.880768,669.3654,0.3756329,0.394
2004-09-28,13.125,49.375,7.229633,10.809692,1120.5276,0.37227148,0.386
2004-09-29,13.125,49.375,7.1381106,9.236908,909.32434,0.3726256,0.378
2004-09-30,13.125,49.375,10.234558,6.5673523,1070.7386,0.3713492,0.37
2004-10-01,13.125,49.375,9.598738,5.2337036,1011.02924,0.36122757,0.37866667
2004-10-02,13.125,49.375,10.386029,9.101349,1046.82,0.36831665,0.38733333
2004-10-03,13.125,49.375,11.180071,6.562561,1327.1832,0.3596617,0.396
2004-10-04,13.125,49.375,12.745118,5.2498474,1583.3677,0.3472807,0.40466666
2004-10-05,13.125,49.375,12.95629,10.224243,2039.0768,0.3377676,0.41333333
2004-10-06,13.125,49.375,11.8769245,11.485474,1740.6433,0.33426088,0.422
2004-10-07,13.125,49.375,9.343899,7.9112854,1231.3761,0.3567094,0.43066666
2004-10-08,13.125,49.375,6.9659276,7.788391,473.49258,0.364597,0.43933335
2004-10-09,13.125,49.375,6.1708193,6.4102173,842.55707,0.39673808,0.448
2004-10-10,13.125,49.375,5.0522184,2.7087402,776.2667,0.37298423,0.45666668
2004-10-11,13.125,49.375,6.4351587,0.8363037,811.07043,0.36154947,0.46533334
2004-10-12,13.125,49.375,11.751825,-1.5237122,857.83856,0.3538843,0.474
2004-10-13,13.125,49.375,11.817588,0.32537842,986.06604,0.34769216,0.48266667
2004-10-14,13.125,49.375,11.252323,1.2485962,697.5785,0.34323493,0.49133334
2004-10-15,13.125,49.375,5.4449244,2.4071045,302.2627,0.3670139,0.5
2004-10-16,13.125,49.375,4.021468,2.1278687,403.88565,0.3966466,0.488125
2004-10-17,13.125,49.375,8.224047,1.0596008,495.62625,0.3835073,0.47625
2004-10-18,13.125,49.375,5.852135,4.3481445,733.29675,0.39271823,0.464375
2004-10-19,13.125,49.375,7.539553,0.76400757,783.9282,0.37940285,0.4525
2004-10-20,13.125,49.375,6.368587,2.0411377,927.10455,0.36827832,0.440625
