,longitude,latitude,ssrd,t2mmin,e,tp,vpd,sSWC,FPAR
2010-03-24,11.625,50.875,14.428811,1.8141174,-1.5336704,0.0,1411.0402,0.36297357,0.36125
2010-03-25,11.625,50.875,16.370424,4.705475,-1.9445767,0.031952105,1791.4526,0.35512984,0.3625
2010-03-26,11.625,50.875,13.484192,6.176697,-2.3186467,3.7006452,1865.9862,0.35412827,0.36375
2010-03-27,11.625,50.875,12.587714,5.5301514,-2.0603974,1.8716704,973.3485,0.37389275,0.365
2010-03-28,11.625,50.875,10.418493,5.4489136,-1.3896763,1.1001093,998.3371,0.36620578,0.36625
2010-03-29,11.625,50.875,4.9338064,6.0742188,-1.0985171,5.217826,794.896,0.38152957,0.3675
2010-03-30,11.625,50.875,12.636353,5.4144287,-1.7258917,4.0980487,1449.3365,0.38583827,0.36875
2010-03-31,11.625,50.875,11.076655,4.8922424,-2.095813,1.204049,1036.6516,0.3909279,0.37
2010-04-01,11.625,50.875,15.856987,1.3378906,-2.024492,0.3024899,923.9939,0.37226772,0.37600002
2010-04-02,11.625,50.875,18.51693,-1.4671936,-1.8830667,0.052945014,947.74884,0.36163592,0.382
2010-04-03,11.625,50.875,12.6981325,2.052124,-1.7966342,1.7744973,1100.2965,0.3594624,0.388
2010-04-04,11.625,50.875,11.135807,5.8203735,-1.655327,0.7336667,1117.737,0.36077353,0.394
2010-04-05,11.625,50.875,12.833938,3.7780762,-1.7294222,0.61503005,947.1595,0.35509565,0.4
2010-04-06,11.625,50.875,15.066458,2.1340637,-1.8898576,0.0,1193.9319,0.3478074,0.406
2010-04-07,11.625,50.875,20.501492,2.466339,-2.6097114,0.0,1501.7362,0.33851013,0.412
2010-04-08,11.625,50.875,19.542435,3.4872742,-2.507918,0.0116632525,1551.3597,0.3293217,0.41799998
2010-04-09,11.625,50.875,12.533592,5.145996,-1.5192454,0.09859024,1082.0012,0.32412452,0.424
2010-04-10,11.625,50.875,12.872122,3.2815247,-1.4881123,1.8883947,844.6564,0.32573828,0.42999998
2010-04-11,11.625,50.875,12.915612,2.8653564,-1.9880668,5.4247184,495.65707,0.35697588,0.436
2010-04-12,11.625,50.875,5.869286,3.1591797,-1.1752785,6.333121,334.923,0.38018164,0.44199997
2010-04-13,11.625,50.875,15.029591,3.2206116,-2.0328112,0.37809047,997.7415,0.37651297,0.44799998
2010-04-14,11.625,50.875,12.626305,3.434204,-1.6426041,6.514922,619.88165,0.37866053,0.45399997
2010-04-15,11.625,50.875,3.8460503,3.7909546,-0.89825976,4.126355,546.5119,0.40036395,0.45999998
2010-04-16,11.625,50.875,18.73156,2.6809387,-2.1057742,0.0,936.17065,0.37815186,0.466
2010-04-17,11.625,50.875,22.850224,-1.1138306,-2.248082,0.0,1128.4064,0.36446258,0.47199997
2010-04-18,11.625,50.875,23.103111,0.5533142,-2.7673328,0.0,1560.7687,0.35379794,0.478
2010-04-19,11.625,50.875,19.772226,3.6680603,-2.21326,0.28147927,1250.2627,0.3456612,0.484
2010-04-20,11.625,50.875,17.316446,2.923706,-2.4107506,0.95089,1329.6973,0.3418883,0.48999998
2010-04-21,11.625,50.875,18.9344,1.1186218,-2.2456012,0.8127658,885.19775,0.33653197,0.496
2010-04-22,11.625,50.875,21.37098,-0.6451416,-2.29777,0.0,1006.4958,0.33135623,0.502
2010-04-23,11.625,50.875,24.094633,-0.26849365,-2.5766854,0.0,1235.2936,0.32301307,0.508
2010-04-24,11.625,50.875,23.804138,3.0542603,-2.8552556,0.0,1558.3555,0.31465763,0.514
2010-04-25,11.625,50.875,23.855804,3.4873962,-3.1571507,0.0,1930.9391,0.30567336,0.52
2010-04-26,11.625,50.875,15.4472885,9.396454,-2.293929,1.9454947,1348.45,0.31037942,0.526
2010-04-27,11.625,50.875,16.210972,6.719574,-2.2255692,0.53955567,1303.2345,0.31151438,0.532
2010-04-28,11.625,50.875,24.10592,3.1364746,-2.9254217,0.0,1615.1539,0.30336043,0.538
2010-04-29,11.625,50.875,21.252419,7.985138,-3.1809447,0.0,2296.3164,0.29264644,0.544
2010-04-30,11.625,50.875,19.834698,12.798584,-3.3803918,0.9857255,2185.0405,0.2867527,0.55
2010-05-01,11.625,50.875,10.722684,10.467194,-1.8067536,3.361494,1179.7506,0.30591014,0.55333334
2010-05-02,11.625,50.875,6.884326,8.027527,-1.3734454,4.113051,718.03796,0.32636446,0.5566667
2010-05-03,11.625,50.875,14.84438,7.5623474,-2.1301723,2.0484304,933.7975,0.34034908,0.56
2010-05-04,11.625,50.875,14.442403,5.2919006,-2.1010137,1.5625954,647.8682,0.3438769,0.56333333
2010-05-05,11.625,50.875,21.801382,1.0379028,-2.9994733,2.8309937,982.80914,0.33486837,0.56666666
2010-05-06,11.625,50.875,1.935043,5.4715576,-0.8511614,17.582129,173.33571,0.39322862,0.57
2010-05-07,11.625,50.875,10.703816,5.592743,-1.7297894,1.1345263,660.0331,0.38968214,0.5733333
2010-05-08,11.625,50.875,14.416878,4.195343,-1.9215876,0.23448056,1078.046,0.3719588,0.57666665
2010-05-09,11.625,50.875,17.784204,5.5678406,-2.2708297,0.8176642,1144.7556,0.36136773,0.58
2010-05-10,11.625,50.875,9.761398,7.40683,-1.3033104,0.63471514,542.76666,0.35775834,0.5833333
2010-05-11,11.625,50.875,4.621768,7.407593,-0.78137183,5.8486223,359.7663,0.37322196,0.58666664
2010-05-12,11.625,50.875,19.214005,6.3555603,-2.7387183,3.13799,1073.2661,0.39128324,0.59
2010-05-13,11.625,50.875,9.51492,5.88678,-1.2859516,0.15958318,821.1506,0.36787674,0.5933333
2010-05-14,11.625,50.875,8.981084,6.4461365,-1.559753,3.780699,688.74805,0.36841884,0.59666663
2010-05-15,11.625,50.875,10.970679,5.3773804,-2.0323997,2.6899123,605.89996,0.38785064,0.59999996
2010-05-16,11.625,50.875,16.943827,6.119751,-2.595178,0.05243138,1189.8433,0.36720604,0.60187495
2010-05-17,11.625,50.875,17.312958,4.562439,-2.4810963,0.114422604,1314.0701,0.35280365,0.60375
2010-05-18,11.625,50.875,13.644779,6.3528748,-2.0307252,0.20376778,1020.80383,0.34456795,0.605625
2010-05-19,11.625,50.875,2.8517325,5.8574524,-1.1042163,20.063545,298.50067,0.40320018,0.60749996
2010-05-20,11.625,50.875,7.186637,9.730896,-1.2944925,5.00502,256.4592,0.41400728,0.609375
2010-05-21,11.625,50.875,15.656008,9.138336,-2.4698386,0.07769344,1418.6827,0.39154837,0.61125
2010-05-22,11.625,50.875,25.198587,6.8612976,-3.323816,0.20749587,1517.6188,0.37296298,0.61312497
2010-05-23,11.625,50.875,17.774542,12.34314,-3.0101395,1.540132,1710.0475,0.36621535,0.615
2010-05-24,11.625,50.875,20.278124,12.674225,-3.7405155,2.3368764,1898.5873,0.37184197,0.616875
2010-05-25,11.625,50.875,21.178076,10.282959,-3.2220914,0.0152860405,1433.3074,0.36473915,0.61875
2010-05-26,11.625,50.875,14.286155,8.114166,-2.2889316,3.2007754,1014.5184,0.35862726,0.62062496
2010-05-27,11.625,50.875,11.877708,9.993591,-2.1268733,0.53865254,995.5675,0.3631916,0.6225
2010-05-28,11.625,50.875,14.250276,9.426636,-2.422349,7.2468114,1216.1183,0.3860516,0.624375
2010-05-29,11.625,50.875,20.400127,6.0651245,-2.919835,0.3596631,1525.7689,0.37317505,0.62624997
2010-05-30,11.625,50.875,14.979293,9.214935,-3.0567,10.695048,1200.1162,0.3899519,0.628125
2010-05-31,11.625,50.875,8.760255,7.357727,-2.1750712,6.0690827,713.0072,0.40211487,0.63
2010-06-01,11.625,50.875,3.038068,9.370422,-1.1820755,13.994583,498.64978,0.4262005,0.63133335
2010-06-02,11.625,50.875,3.4345942,9.427246,-1.3539313,5.1795545,613.7358,0.41824672,0.63266665
2010-06-03,11.625,50.875,20.560991,11.00116,-3.744247,0.056056086,1810.2804,0.39113066,0.634
2010-06-04,11.625,50.875,26.74759,7.53714,-3.8080761,-8.326673e-14,1861.2806,0.37195587,0.6353333
2010-06-05,11.625,50.875,28.302105,7.3294373,-4.1154027,-8.326673e-14,2289.9734,0.35803217,0.63666666
2010-06-06,11.625,50.875,24.122353,11.856384,-4.018223,0.22443496,2695.8408,0.34441578,0.638
2010-06-07,11.625,50.875,22.167881,12.269226,-4.252158,3.7730553,1894.4698,0.36407605,0.6393333
2010-06-08,11.625,50.875,21.108736,9.681763,-3.3215122,0.11259699,2289.8018,0.34475365,0.64066666
2010-06-09,11.625,50.875,24.297985,13.908051,-4.111108,0.36292428,2708.6914,0.3319897,0.64199996
2010-06-10,11.625,50.875,21.90106,16.531433,-3.8474255,4.4258294,2521.5159,0.3436524,0.6433333
2010-06-11,11.625,50.875,24.383236,16.89154,-4.7353706,0.16401622,2492.234,0.32637033,0.6446667
2010-06-12,11.625,50.875,7.7461133,11.660645,-1.5806718,1.5727415,1327.8789,0.31950325,0.64599997
2010-06-13,11.625,50.875,24.233736,9.944702,-3.6360188,0.0058146035,1441.5686,0.31833252,0.6473333
2010-06-14,11.625,50.875,5.586228,10.7534485,-1.2897514,1.0751714,1350.1965,0.31666216,0.6486666
2010-06-15,11.625,50.875,12.284853,10.619507,-2.0865223,0.10422091,1508.5474,0.3161613,0.65
2010-06-16,11.625,50.875,28.678303,8.157043,-4.13469,-8.326673e-14,1722.1046,0.3033082,0.65
2010-06-17,11.625,50.875,28.884232,8.752869,-4.3657103,-8.326673e-14,2000.6752,0.28644392,0.65
2010-06-18,11.625,50.875,20.037638,10.969513,-3.2573543,0.14697462,1711.8391,0.27495697,0.65
2010-06-19,11.625,50.875,18.144054,8.683197,-2.8648047,0.46132576,1345.482,0.2729608,0.65
2010-06-20,11.625,50.875,15.407588,7.287384,-2.2560062,0.14829984,1315.3379,0.27117163,0.65
2010-06-21,11.625,50.875,15.526017,8.039612,-2.312537,0.7133762,1263.8718,0.27194244,0.65
2010-06-22,11.625,50.875,18.999056,6.7905884,-2.7183998,0.48832148,1658.1289,0.2710309,0.65
2010-06-23,11.625,50.875,17.322695,7.560028,-2.471845,0.10703272,1872.6691,0.2681303,0.65
2010-06-24,11.625,50.875,23.321997,9.925842,-3.4642398,-8.326673e-14,2231.0305,0.2602783,0.65
2010-06-25,11.625,50.875,21.754278,11.724518,-3.2575989,4.0591497,2138.0813,0.262227,0.65
2010-06-26,11.625,50.875,22.111698,12.783661,-3.365513,0.045716796,2057.1777,0.27205694,0.65
2010-06-27,11.625,50.875,27.4848,10.430878,-3.856474,-8.326673e-14,2338.9321,0.25765976,0.65
2010-06-28,11.625,50.875,26.750988,11.4479065,-3.8686588,-8.326673e-14,2734.27,0.23975879,0.65
2010-06-29,11.625,50.875,25.340424,13.151855,-3.7417166,0.00545399,2887.6506,0.22566561,0.65
2010-06-30,11.625,50.875,22.127512,15.643341,-3.154813,0.48030156,2613.8057,0.21544045,0.65
2010-07-01,11.625,50.875,20.826506,14.7438965,-2.9477365,0.01919464,2792.5325,0.20560746,0.6453333
2010-07-02,11.625,50.875,24.451496,15.609161,-3.6584265,0.0,3261.9302,0.19337644,0.64066666
2010-07-03,11.625,50.875,25.678152,17.836426,-3.7668302,0.0,3658.408,0.18009163,0.636
2010-07-04,11.625,50.875,23.035133,17.447662,-2.9168763,3.2658708,2464.1624,0.1794554,0.6313333
2010-07-05,11.625,50.875,20.178326,17.250946,-3.1208322,2.5697367,2344.135,0.19940488,0.62666667
2010-07-06,11.625,50.875,17.79592,11.3573,-2.9362404,3.1790104,1623.7769,0.24101982,0.622
2010-07-07,11.625,50.875,19.784128,8.141876,-2.6249144,0.061872516,2097.4307,0.23611031,0.6173333
2010-07-08,11.625,50.875,27.904833,13.4869995,-3.676517,0.0,2963.767,0.22244357,0.61266667
2010-07-09,11.625,50.875,27.739565,14.58139,-3.8161328,0.0,3612.5645,0.20585024,0.608
2010-07-10,11.625,50.875,26.042656,19.36499,-3.6848974,0.015057814,4049.3735,0.1892987,0.6033333
2010-07-11,11.625,50.875,25.189995,20.930878,-3.6047916,0.9241747,4028.354,0.18043338,0.59866667
2010-07-12,11.625,50.875,23.845558,19.678833,-3.3587136,1.7801307,3680.2302,0.18107864,0.594
2010-07-13,11.625,50.875,22.009699,17.758362,-3.6365874,10.748923,2567.2837,0.28851563,0.5893333
2010-07-14,11.625,50.875,25.235338,15.792175,-3.7822363,0.035296034,3389.5474,0.26794457,0.58466667
2010-07-15,11.625,50.875,20.746279,16.535767,-3.2049105,0.20018432,2445.9968,0.24878398,0.58
2010-07-16,11.625,50.875,25.537498,14.968658,-3.5016818,0.025641873,3452.7507,0.2323051,0.58187497
2010-07-17,11.625,50.875,19.252247,16.517334,-2.96382,1.5249379,2322.7737,0.22690988,0.58375
2010-07-18,11.625,50.875,24.196508,12.218201,-3.439898,0.018187972,2109.7476,0.23159575,0.585625
2010-07-19,11.625,50.875,26.01194,9.36084,-3.3305273,0.0,2393.3997,0.22012085,0.5875
2010-07-20,11.625,50.875,25.225533,11.895325,-3.293907,0.0,2725.9387,0.20660636,0.589375
2010-07-21,11.625,50.875,24.851952,15.28183,-3.2214565,0.00037266573,3476.629,0.19561568,0.59125
2010-07-22,11.625,50.875,20.197762,18.486267,-3.0709865,9.023777,2462.1106,0.22412258,0.593125
2010-07-23,11.625,50.875,9.399455,15.75415,-2.3553064,33.250862,817.5663,0.3419842,0.595
2010-07-24,11.625,50.875,13.473876,11.602112,-2.9418964,7.4250975,1603.3495,0.39110932,0.596875
2010-07-25,11.625,50.875,18.178125,9.601257,-2.9280066,0.002869997,1782.7346,0.3520749,0.59875
2010-07-26,11.625,50.875,14.378167,12.192596,-2.2057116,2.4324732,1670.2769,0.34088078,0.600625
2010-07-27,11.625,50.875,20.447401,11.988464,-3.0549657,2.0098956,1562.8204,0.3432468,0.6025
2010-07-28,11.625,50.875,12.204242,13.190979,-2.0761843,1.5275584,1521.0752,0.339525,0.604375
2010-07-29,11.625,50.875,18.601826,12.999756,-2.9911857,3.1785927,1565.6753,0.3479571,0.60625
2010-07-30,11.625,50.875,19.4539,11.634308,-2.8498118,0.168987,1745.0137,0.33349404,0.60812503
2010-07-31,11.625,50.875,20.595697,9.687347,-3.1454663,0.016996147,2280.3516,0.31783336,0.61
2010-08-01,11.625,50.875,20.200079,14.473663,-3.2574904,0.040613648,2747.851,0.3028525,0.59000003
2010-08-02,11.625,50.875,12.52206,16.30951,-2.319184,12.91004,1625.3677,0.36344567,0.57
2010-08-03,11.625,50.875,12.126152,12.909424,-2.584563,6.726785,1088.5051,0.38022417,0.55
2010-08-04,11.625,50.875,18.90833,9.960327,-2.8883226,0.1589028,1895.0043,0.35740164,0.53000003
2010-08-05,11.625,50.875,14.531206,13.46402,-2.4977973,12.634404,1563.7614,0.36786574,0.51
2010-08-06,11.625,50.875,4.356551,14.201508,-1.5023897,12.471521,593.2995,0.40214777,0.49
2010-08-07,11.625,50.875,11.751092,13.471313,-2.4253664,4.316232,1711.4061,0.40391687,0.47
2010-08-08,11.625,50.875,17.007467,12.734161,-2.7961402,4.0030584,1910.8418,0.3839146,0.45000002
2010-08-09,11.625,50.875,15.059132,14.1232605,-2.5875387,0.6998972,1662.5404,0.37910518,0.43
2010-08-10,11.625,50.875,17.20426,12.811371,-2.6546016,0.15932181,2251.9333,0.36035785,0.41
2010-08-11,11.625,50.875,9.382792,14.690918,-1.8660022,8.089129,1851.4818,0.37735096,0.39000002
2010-08-12,11.625,50.875,5.7549977,14.247009,-0.83439,14.180248,932.30554,0.4107871,0.37
2010-08-13,11.625,50.875,14.86564,13.82196,-2.3278432,1.3170457,1648.8728,0.4020088,0.35
2010-08-14,11.625,50.875,17.061874,13.53598,-2.7130013,0.4614091,1432.4297,0.38619384,0.33
2010-08-15,11.625,50.875,5.0593324,14.160645,-0.9793675,7.2523346,532.66034,0.39406064,0.31
2010-08-16,11.625,50.875,14.457805,13.08783,-2.535394,0.64497167,1586.1287,0.38026416,0.330625
2010-08-17,11.625,50.875,6.954406,12.3715515,-2.5623407,18.845047,838.677,0.41791385,0.35125
2010-08-18,11.625,50.875,11.015802,12.661102,-2.4493937,1.9514272,1438.6345,0.40618202,0.371875
2010-08-19,11.625,50.875,13.148092,10.272186,-2.3543901,0.26821902,1833.2563,0.38590115,0.39249998
2010-08-20,11.625,50.875,22.324184,8.501953,-3.17143,0.0,2353.956,0.37004665,0.413125
2010-08-21,11.625,50.875,21.828016,12.6267395,-3.4915397,0.0,2923.878,0.35523853,0.43375
2010-08-22,11.625,50.875,19.075573,16.979187,-3.3286185,9.942755,2951.2046,0.34885958,0.454375
2010-08-23,11.625,50.875,12.679864,16.041412,-2.8077366,5.9332166,1747.4884,0.39682138,0.475
2010-08-24,11.625,50.875,16.535866,14.356598,-3.3318446,0.6469279,2041.1318,0.38823953,0.495625
2010-08-25,11.625,50.875,13.5629,12.385712,-2.5609555,0.022239536,1843.4866,0.36567703,0.51625
2010-08-26,11.625,50.875,10.718026,13.971619,-2.3788824,2.07407,1933.2861,0.35966003,0.536875
2010-08-27,11.625,50.875,8.0135355,13.542084,-2.5894485,26.497223,1338.9653,0.42171854,0.5575
2010-08-28,11.625,50.875,15.78423,9.942261,-2.9777424,1.475179,1354.8151,0.40183264,0.578125
2010-08-29,11.625,50.875,13.45503,9.654419,-2.373852,5.6306133,1205.1764,0.39213204,0.59875
2010-08-30,11.625,50.875,10.437087,7.9261475,-2.4716413,9.947537,874.1089,0.41742042,0.619375
2010-08-31,11.625,50.875,12.542773,10.329407,-2.186017,2.0420518,1193.5522,0.40785503,0.64
2010-09-01,11.625,50.875,8.956607,9.9938965,-1.5618204,2.4998152,945.9877,0.39357406,0.6346667
2010-09-02,11.625,50.875,9.28489,10.774109,-1.6006546,0.67992914,1128.1709,0.38684386,0.6293333
2010-09-03,11.625,50.875,12.811234,9.655182,-1.6601878,0.35330084,1224.1423,0.37796924,0.624
2010-09-04,11.625,50.875,13.29934,8.07132,-1.7779219,0.5476166,1354.9277,0.37063268,0.61866665
2010-09-05,11.625,50.875,14.428963,5.31192,-1.8946203,0.11097271,1233.1549,0.36327493,0.61333334
2010-09-06,11.625,50.875,17.111105,4.949341,-2.2597303,0.0036836006,1332.8562,0.35472873,0.608
2010-09-07,11.625,50.875,15.115291,6.196808,-2.2354112,0.09638948,1505.8898,0.3465333,0.6026667
2010-09-08,11.625,50.875,9.0593405,12.113129,-1.9306613,9.892417,1432.2925,0.36340317,0.5973333
2010-09-09,11.625,50.875,7.6478553,12.632874,-1.5632688,3.302773,1019.7197,0.40185687,0.592
2010-09-10,11.625,50.875,12.85022,10.226837,-2.0163321,0.37102446,1461.0852,0.38392115,0.58666664
2010-09-11,11.625,50.875,13.472556,8.065369,-1.6923118,0.005198486,1649.0615,0.37050092,0.58133334
2010-09-12,11.625,50.875,13.369471,9.142731,-1.778498,0.14895613,1845.611,0.36148193,0.576
2010-09-13,11.625,50.875,8.20003,10.666443,-1.6987536,2.4911816,1070.0392,0.37358445,0.5706667
2010-09-14,11.625,50.875,4.1416473,10.54715,-1.8030709,5.3021894,947.2175,0.38545454,0.5653333
2010-09-15,11.625,50.875,11.130737,12.60791,-2.2612176,1.0109282,1431.9674,0.3789409,0.56
2010-09-16,11.625,50.875,10.740673,10.989624,-2.237295,2.4802036,1405.5863,0.37161845,0.558
2010-09-17,11.625,50.875,13.457157,8.401184,-2.3160794,4.602743,1133.5557,0.39177397,0.556
2010-09-18,11.625,50.875,11.57844,6.099762,-1.5306727,0.1835887,1081.0892,0.37281197,0.554
2010-09-19,11.625,50.875,11.279515,5.427063,-1.5449494,0.10331784,1297.0847,0.362753,0.552
2010-09-20,11.625,50.875,12.187298,8.739258,-1.773084,0.0,1562.3467,0.3547407,0.55
2010-09-21,11.625,50.875,13.358951,8.705048,-1.6750212,0.010068765,1680.8422,0.34827146,0.548
2010-09-22,11.625,50.875,14.14561,6.937195,-1.5685984,0.0007368493,1684.987,0.34331593,0.546
2010-09-23,11.625,50.875,15.392552,8.727844,-1.9497542,0.0,2037.9738,0.33827275,0.54399997
2010-09-24,11.625,50.875,11.912999,13.77301,-1.7053204,0.7423843,1978.0905,0.33671248,0.542
2010-09-25,11.625,50.875,1.5063161,8.240601,-0.9027933,19.525166,380.45798,0.39288098,0.53999996
2010-09-26,11.625,50.875,4.83155,7.6579285,-1.4835521,3.1762335,775.7326,0.41011825,0.538
2010-09-27,11.625,50.875,1.1051925,8.433044,-1.6085808,28.346357,502.5121,0.4233089,0.53599995
2010-09-28,11.625,50.875,2.6467261,8.570648,-0.8399195,7.5587134,373.30695,0.42153656,0.534
2010-09-29,11.625,50.875,6.851485,6.8269653,-1.1827337,1.8703912,798.78485,0.4077212,0.53199995
2010-09-30,11.625,50.875,7.821611,6.360962,-1.020128,0.014121761,931.479,0.39357963,0.53
2010-10-01,11.625,50.875,4.94893,7.6809387,-0.6818423,0.1342157,1023.63513,0.38867292,0.53599995
2010-10-02,11.625,50.875,2.325336,9.238464,-0.55312204,1.7094193,818.6232,0.38970265,0.542
2010-10-03,11.625,50.875,11.947896,9.765411,-1.6614507,0.22992389,1622.1365,0.38628134,0.548
2010-10-04,11.625,50.875,12.784839,7.7147827,-1.3715132,0.0,1309.8219,0.38245773,0.55399996
2010-10-05,11.625,50.875,9.469929,7.2669983,-0.95957386,1.3053852,1216.6361,0.38242736,0.56
2010-10-06,11.625,50.875,7.6212306,11.734039,-1.123884,0.013195023,1392.8976,0.38050163,0.566
2010-10-07,11.625,50.875,5.761242,10.124237,-0.69121826,0.051040433,1102.1466,0.3715342,0.57199997
2010-10-08,11.625,50.875,9.819139,7.824585,-1.1700292,0.0,1377.1987,0.36567748,0.578
2010-10-09,11.625,50.875,10.530117,4.887451,-1.3968598,0.0,1463.9069,0.35893142,0.584
2010-10-10,11.625,50.875,12.295948,1.9843445,-1.2083052,0.0,1096.4817,0.3536149,0.59
2010-10-11,11.625,50.875,11.512369,0.5980835,-1.0518388,0.0,983.0792,0.34981707,0.596
2010-10-12,11.625,50.875,6.154352,2.4986572,-0.54524153,0.06994124,380.15024,0.34875417,0.602
2010-10-13,11.625,50.875,7.6956506,2.4473267,-0.65907216,0.029961804,683.15594,0.34693697,0.608
2010-10-14,11.625,50.875,6.4186783,0.54293823,-0.51708937,0.19026288,559.6657,0.34524518,0.614
2010-10-15,11.625,50.875,4.113515,7.2905884,-0.745926,2.8478036,605.00543,0.3543162,0.62
2010-10-16,11.625,50.875,1.389657,4.9682007,-0.41497567,15.125881,403.60388,0.4141221,0.616875
2010-10-17,11.625,50.875,4.977908,1.2416077,-0.71767116,0.4005076,485.715,0.40489644,0.61375
2010-10-18,11.625,50.875,9.499373,-0.77645874,-0.6526951,0.0,584.8058,0.388714,0.610625
2010-10-19,11.625,50.875,2.7353265,2.1446533,-0.6823435,4.10537,522.66925,0.39216286,0.6075
2010-10-20,11.625,50.875,4.5651636,3.0393372,-1.0280237,2.706579,621.5793,0.39895993,0.604375
2010-10-21,11.625,50.875,6.9787993,2.5049744,-0.9839498,0.016592199,804.287,0.3866166,0.60125
2010-10-22,11.625,50.875,8.120289,1.3793945,-0.78092414,0.0,808.0487,0.37662303,0.598125
2010-10-23,11.625,50.875,9.133746,0.08456421,-0.87506074,0.11853543,861.5204,0.37170765,0.595
2010-10-24,11.625,50.875,8.097353,2.454193,-1.0519302,0.27956766,979.8092,0.36911115,0.591875
2010-10-25,11.625,50.875,4.0733294,1.2383423,-0.49071202,0.20188871,637.5012,0.3653585,0.58875
2010-10-26,11.625,50.875,5.3189178,2.332428,-0.70447654,0.9543337,715.1108,0.36629045,0.585625
2010-10-27,11.625,50.875,3.5302238,2.0533142,-0.58299714,0.0,943.7934,0.36431998,0.5825
2010-10-28,11.625,50.875,6.2502017,5.1008606,-0.9468119,0.01563439,1214.4232,0.35821602,0.57937497
2010-10-29,11.625,50.875,8.101751,3.0634155,-0.82541054,0.0,1203.9382,0.35421315,0.57625
2010-10-30,11.625,50.875,5.9236484,8.111328,-0.8712276,0.011758656,1392.7606,0.3503388,0.573125
2010-10-31,11.625,50.875,7.3970675,5.2530518,-0.6891489,0.11427083,1068.5812,0.34763342,0.57
2010-11-01,11.625,50.875,4.8179545,5.0504456,-0.35366052,0.0017655753,805.72595,0.34637114,0.56266665
2010-11-02,11.625,50.875,3.8849258,6.0708313,-0.41503045,0.10746773,593.30273,0.34561566,0.5553333
2010-11-03,11.625,50.875,2.8315525,7.839386,-0.56092876,1.3275706,1036.3956,0.34572905,0.548
