,longitude,latitude,ssrd,t2mmin,vpd,FPAR
1985-12-25,11.625,50.875,1.5294471,2.9336548,576.04364,0.3025
1985-12-26,11.625,50.875,2.6909118,5.6293335,718.74164,0.30875
1985-12-27,11.625,50.875,1.0424732,-1.5221252,376.6381,0.315
1985-12-28,11.625,50.875,1.2175729,-3.4767456,179.5064,0.32125
1985-12-29,11.625,50.875,1.7868193,-5.3854675,152.67732,0.32750002
1985-12-30,11.625,50.875,3.1605475,-12.5338745,227.99568,0.33375
1985-12-31,11.625,50.875,4.165262,-16.163818,102.95235,0.34
1986-01-01,11.625,50.875,3.5492144,-14.829926,134.92766,0.33133334
1986-01-02,11.625,50.875,2.6180468,-9.085846,315.4248,0.32266667
1986-01-03,11.625,50.875,2.552725,2.7010803,595.03046,0.314
1986-01-04,11.625,50.875,3.0812593,-3.5080566,294.0971,0.30533335
1986-01-05,11.625,50.875,3.3718636,-3.0080261,438.6551,0.29666668
1986-01-06,11.625,50.875,3.3439455,0.3991089,441.92444,0.288
1986-01-07,11.625,50.875,3.0435588,-3.868164,363.67645,0.27933332
1986-01-08,11.625,50.875,1.9260687,-4.043915,235.64635,0.27066666
1986-01-09,11.625,50.875,2.2242427,-7.5151367,246.37137,0.262
1986-01-10,11.625,50.875,4.071877,-9.913544,283.12564,0.25333333
1986-01-11,11.625,50.875,2.046432,1.0534058,458.9386,0.24466667
1986-01-12,11.625,50.875,2.7880707,1.4713745,522.94653,0.236
1986-01-13,11.625,50.875,1.1302435,2.3747253,483.80646,0.22733332
1986-01-14,11.625,50.875,1.7675724,1.8964539,557.48584,0.21866666
1986-01-15,11.625,50.875,1.2133034,-0.011016846,446.58536,0.21
1986-01-16,11.625,50.875,2.7811556,-1.3084106,332.01373,0.209375
1986-01-17,11.625,50.875,4.2987685,-9.829712,276.70465,0.20875
1986-01-18,11.625,50.875,1.8888454,-8.715637,312.3723,0.208125
1986-01-19,11.625,50.875,0.690725,4.1315613,590.8556,0.2075
1986-01-20,11.625,50.875,3.8641353,3.2263184,728.7405,0.206875
1986-01-21,11.625,50.875,4.248593,2.7546082,692.6124,0.20625
1986-01-22,11.625,50.875,4.4216022,2.655426,644.43085,0.205625
1986-01-23,11.625,50.875,1.8133813,3.3676147,531.46094,0.20499998
1986-01-24,11.625,50.875,4.3916535,1.0266724,543.2955,0.20437498
1986-01-25,11.625,50.875,4.256841,-0.39569092,437.5831,0.20374998
1986-01-26,11.625,50.875,3.8922412,-2.5221863,390.61398,0.20312499
1986-01-27,11.625,50.875,2.7610433,-4.507019,398.99536,0.20249999
1986-01-28,11.625,50.875,4.632379,-5.057953,395.90814,0.20187499
1986-01-29,11.625,50.875,6.0617967,-4.562042,379.91235,0.20124999
1986-01-30,11.625,50.875,5.149055,-3.4120178,486.78766,0.20062499
1986-01-31,11.625,50.875,3.4942517,0.12869263,547.4642,0.19999999
1986-02-01,11.625,50.875,4.048603,1.9721985,612.4555,0.20466666
1986-02-02,11.625,50.875,2.3538103,-1.6531677,185.16335,0.20933332
1986-02-03,11.625,50.875,3.7711592,-1.9727478,414.55484,0.21399999
1986-02-04,11.625,50.875,4.525312,-7.1448364,405.74054,0.21866666
1986-02-05,11.625,50.875,5.4838448,-8.286499,342.2058,0.22333331
1986-02-06,11.625,50.875,6.602706,-9.122467,277.6673,0.22799999
1986-02-07,11.625,50.875,7.439543,-11.5277405,248.95638,0.23266666
1986-02-08,11.625,50.875,5.426762,-15.214233,183.06355,0.23733331
1986-02-09,11.625,50.875,4.7025976,-19.088394,103.74716,0.24199998
1986-02-10,11.625,50.875,2.5346682,-8.626373,110.06684,0.24666665
1986-02-11,11.625,50.875,6.370395,-14.795471,195.69746,0.25133333
1986-02-12,11.625,50.875,7.8900685,-15.800995,159.41345,0.25599998
1986-02-13,11.625,50.875,7.6539836,-14.510895,210.17091,0.26066664
1986-02-14,11.625,50.875,7.726074,-10.216187,265.91147,0.26533332
1986-02-15,11.625,50.875,7.358848,-8.524597,301.00354,0.26999998
1986-02-16,11.625,50.875,4.4706097,-5.649933,252.41975,0.26923075
1986-02-17,11.625,50.875,4.3257604,-8.413879,198.11072,0.26846153
1986-02-18,11.625,50.875,4.264134,-8.13089,195.04272,0.2676923
1986-02-19,11.625,50.875,3.107473,-8.976318,134.82806,0.26692307
1986-02-20,11.625,50.875,7.007092,-10.300201,215.46655,0.26615384
1986-02-21,11.625,50.875,7.055078,-12.553986,219.34457,0.2653846
1986-02-22,11.625,50.875,9.720109,-20.88147,155.85652,0.26461536
1986-02-23,11.625,50.875,7.3646193,-17.317673,168.86859,0.26384613
1986-02-24,11.625,50.875,10.624816,-18.90033,189.11667,0.2630769
1986-02-25,11.625,50.875,6.7411394,-14.215179,205.96063,0.26230767
1986-02-26,11.625,50.875,8.883364,-18.788574,173.44812,0.26153845
1986-02-27,11.625,50.875,12.38147,-22.25711,211.55293,0.26076922
1986-02-28,11.625,50.875,11.631751,-20.044098,276.33453,0.26
1986-03-01,11.625,50.875,10.279779,-9.744812,354.80994,0.26133332
1986-03-02,11.625,50.875,5.948389,-9.428436,305.14285,0.26266667
1986-03-03,11.625,50.875,7.4993486,-8.901093,285.50113,0.264
1986-03-04,11.625,50.875,8.339309,-8.709473,409.57462,0.26533332
1986-03-05,11.625,50.875,3.2094004,0.8232727,405.7135,0.26666665
1986-03-06,11.625,50.875,1.973808,4.4903564,414.00336,0.268
1986-03-07,11.625,50.875,7.8638363,2.019104,476.76822,0.26933333
1986-03-08,11.625,50.875,5.470138,-0.099975586,311.6806,0.27066666
1986-03-09,11.625,50.875,3.6434164,-0.0076293945,152.10266,0.27199998
1986-03-10,11.625,50.875,5.055944,-0.13357544,139.08067,0.27333334
1986-03-11,11.625,50.875,3.6031337,-0.09466553,88.20135,0.27466667
1986-03-12,11.625,50.875,4.1401014,-0.18832397,205.9613,0.276
1986-03-13,11.625,50.875,4.4575224,0.9949646,273.40283,0.27733332
1986-03-14,11.625,50.875,2.6721303,1.7637024,226.51465,0.27866668
1986-03-15,11.625,50.875,3.1469436,2.4881287,303.38034,0.28
1986-03-16,11.625,50.875,9.37772,3.1158752,712.5791,0.281875
1986-03-17,11.625,50.875,14.825115,1.2260437,854.36804,0.28375
1986-03-18,11.625,50.875,14.933333,0.38052368,910.8633,0.285625
1986-03-19,11.625,50.875,16.108643,-0.009643555,919.11804,0.2875
1986-03-20,11.625,50.875,16.336649,-0.25054932,902.6065,0.289375
1986-03-21,11.625,50.875,4.738554,0.90838623,482.90353,0.29125
1986-03-22,11.625,50.875,10.957452,0.44424438,628.8031,0.293125
1986-03-23,11.625,50.875,2.8843446,1.3177795,605.0384,0.29500002
1986-03-24,11.625,50.875,3.8453279,1.347229,535.97144,0.296875
1986-03-25,11.625,50.875,16.12431,2.3463745,780.9502,0.29875
1986-03-26,11.625,50.875,11.309885,1.8635559,672.0061,0.300625
1986-03-27,11.625,50.875,7.2342978,2.37677,793.33813,0.3025
1986-03-28,11.625,50.875,11.89433,6.326111,1162.4036,0.304375
1986-03-29,11.625,50.875,14.883127,4.3385925,830.8697,0.30625
1986-03-30,11.625,50.875,15.401325,2.9634094,700.55865,0.308125
1986-03-31,11.625,50.875,6.5566235,4.0185547,742.22363,0.31
1986-04-01,11.625,50.875,16.865059,2.8457336,890.45575,0.31133333
1986-04-02,11.625,50.875,15.327593,1.0454102,841.4098,0.31266665
1986-04-03,11.625,50.875,2.6948864,1.9361877,356.34717,0.314
1986-04-04,11.625,50.875,9.282539,1.4425964,413.17715,0.31533334
1986-04-05,11.625,50.875,11.69518,1.1315918,574.3925,0.31666666
1986-04-06,11.625,50.875,8.530374,0.0809021,479.9935,0.318
1986-04-07,11.625,50.875,11.984069,3.9156494,535.5182,0.3193333
1986-04-08,11.625,50.875,6.499542,4.73822,272.37222,0.32066667
1986-04-09,11.625,50.875,4.6331105,1.796875,121.83139,0.322
1986-04-10,11.625,50.875,2.996064,-3.7359314,118.87743,0.32333332
1986-04-11,11.625,50.875,13.247264,-6.921753,315.6173,0.32466665
1986-04-12,11.625,50.875,18.121944,-7.9284973,324.06635,0.32599998
1986-04-13,11.625,50.875,16.436884,-7.1808777,476.75906,0.32733333
1986-04-14,11.625,50.875,14.779919,-2.110321,669.442,0.32866666
1986-04-15,11.625,50.875,19.360146,3.8616333,1101.8085,0.32999998
1986-04-16,11.625,50.875,17.60378,4.8760376,1145.6235,0.32999998
1986-04-17,11.625,50.875,16.373823,4.9239197,903.194,0.32999998
1986-04-18,11.625,50.875,14.963466,4.4417114,736.1183,0.32999998
1986-04-19,11.625,50.875,13.151575,3.7201538,649.1697,0.32999998
1986-04-20,11.625,50.875,11.387701,2.6741943,765.7145,0.32999998
1986-04-21,11.625,50.875,16.28995,5.2705994,1062.0748,0.32999998
1986-04-22,11.625,50.875,10.1279125,6.2130737,986.32965,0.32999998
1986-04-23,11.625,50.875,14.960108,5.392334,942.1795,0.32999998
1986-04-24,11.625,50.875,15.004277,7.332123,1095.3547,0.32999998
1986-04-25,11.625,50.875,9.841004,6.7775574,573.0288,0.32999998
1986-04-26,11.625,50.875,6.8319554,7.4706116,391.0127,0.32999998
1986-04-27,11.625,50.875,15.591608,8.686554,1070.2076,0.32999998
1986-04-28,11.625,50.875,10.327963,9.253845,1145.264,0.32999998
1986-04-29,11.625,50.875,18.506905,7.768921,1301.3815,0.32999998
1986-04-30,11.625,50.875,18.121876,7.8511963,1202.4806,0.32999998
1986-05-01,11.625,50.875,15.792086,7.4803467,1235.9948,0.33666664
1986-05-02,11.625,50.875,23.36436,7.5224915,1723.3593,0.3433333
1986-05-03,11.625,50.875,23.212435,9.304016,2066.8574,0.35
1986-05-04,11.625,50.875,19.876312,11.244141,1612.7462,0.35666665
1986-05-05,11.625,50.875,21.291365,11.364227,1725.9728,0.3633333
1986-05-06,11.625,50.875,21.235792,11.66507,1732.8346,0.36999997
1986-05-07,11.625,50.875,19.787739,11.638031,1470.1146,0.37666664
1986-05-08,11.625,50.875,13.432753,7.157074,1020.3561,0.38333333
1986-05-09,11.625,50.875,18.931784,7.011902,1027.3265,0.39
1986-05-10,11.625,50.875,10.758508,8.948029,1057.3619,0.39666665
1986-05-11,11.625,50.875,16.785679,9.630371,1280.6304,0.4033333
1986-05-12,11.625,50.875,19.980364,7.6260376,1496.5691,0.40999997
1986-05-13,11.625,50.875,20.62215,9.7326355,1548.2778,0.41666666
1986-05-14,11.625,50.875,13.96863,12.324158,1039.8739,0.42333332
1986-05-15,11.625,50.875,17.2188,8.088287,1092.734,0.42999998
1986-05-16,11.625,50.875,25.935059,4.3730774,1258.3025,0.43999997
1986-05-17,11.625,50.875,22.361418,7.133545,1546.2234,0.45
1986-05-18,11.625,50.875,21.03355,13.4965515,1667.926,0.45999998
1986-05-19,11.625,50.875,7.803794,14.141052,1093.2957,0.46999997
1986-05-20,11.625,50.875,22.324251,11.326599,1661.3333,0.48
1986-05-21,11.625,50.875,16.602892,14.62204,1513.5386,0.48999998
1986-05-22,11.625,50.875,16.428066,10.477356,1597.256,0.49999997
1986-05-23,11.625,50.875,22.553179,9.205231,1897.6671,0.51
1986-05-24,11.625,50.875,7.0438046,9.155823,990.2445,0.52
1986-05-25,11.625,50.875,25.010324,6.7557983,1452.9585,0.53
1986-05-26,11.625,50.875,25.953327,8.705414,1998.2958,0.53999996
1986-05-27,11.625,50.875,22.953325,11.518158,2065.9873,0.54999995
1986-05-28,11.625,50.875,9.66364,10.466034,1043.0791,0.56
1986-05-29,11.625,50.875,9.279088,8.110443,656.9216,0.57
1986-05-30,11.625,50.875,5.638573,6.6288757,435.7605,0.58
1986-05-31,11.625,50.875,11.8671875,6.3999634,680.69336,0.59
1986-06-01,11.625,50.875,19.80276,6.386688,984.4343,0.5886666
1986-06-02,11.625,50.875,18.48728,6.599945,976.0042,0.5873333
1986-06-03,11.625,50.875,18.67369,8.466461,1134.6158,0.58599997
1986-06-04,11.625,50.875,9.775542,5.1578674,740.5496,0.58466667
1986-06-05,11.625,50.875,21.942669,4.3029785,890.7945,0.5833333
1986-06-06,11.625,50.875,10.832955,6.9739685,706.8975,0.58199996
1986-06-07,11.625,50.875,7.4434323,6.939728,657.44965,0.58066666
1986-06-08,11.625,50.875,11.981625,7.1170044,899.6041,0.5793333
1986-06-09,11.625,50.875,16.781666,9.101776,1398.555,0.578
1986-06-10,11.625,50.875,27.168882,9.900879,1913.5671,0.57666665
1986-06-11,11.625,50.875,9.653853,8.659149,1038.5448,0.5753333
1986-06-12,11.625,50.875,6.735034,8.344147,848.7313,0.574
1986-06-13,11.625,50.875,10.486767,9.418213,1205.6923,0.57266665
1986-06-14,11.625,50.875,22.742634,12.4722595,1749.6182,0.57133335
1986-06-15,11.625,50.875,26.019136,12.803375,2112.5454,0.57
1986-06-16,11.625,50.875,24.65406,14.525787,2337.9204,0.57133335
1986-06-17,11.625,50.875,22.606482,17.595581,2334.712,0.57266665
1986-06-18,11.625,50.875,17.701366,16.391876,1674.316,0.574
1986-06-19,11.625,50.875,11.429475,15.009491,1677.767,0.5753333
1986-06-20,11.625,50.875,21.957758,15.711334,2020.7238,0.57666665
1986-06-21,11.625,50.875,17.291143,13.059692,1395.3132,0.578
1986-06-22,11.625,50.875,24.54594,10.327698,1658.3341,0.5793333
1986-06-23,11.625,50.875,27.951696,10.811401,1917.1501,0.58066666
1986-06-24,11.625,50.875,13.092128,12.217804,1422.0851,0.58199996
1986-06-25,11.625,50.875,20.564672,11.888977,1640.0442,0.5833333
1986-06-26,11.625,50.875,26.693705,12.106262,2159.8284,0.58466667
1986-06-27,11.625,50.875,26.799046,14.729767,2393.1123,0.58599997
1986-06-28,11.625,50.875,25.384203,13.22934,2324.0405,0.5873333
1986-06-29,11.625,50.875,20.649939,13.277222,1932.1014,0.5886666
1986-06-30,11.625,50.875,23.589617,11.563293,1989.9908,0.59
1986-07-01,11.625,50.875,24.095234,12.045166,2305.2905,0.58266664
1986-07-02,11.625,50.875,24.01205,13.826263,2501.314,0.5753333
1986-07-03,11.625,50.875,23.648214,15.753784,2706.7678,0.56799996
1986-07-04,11.625,50.875,22.162085,16.617218,2177.2212,0.5606666
1986-07-05,11.625,50.875,24.067827,16.12143,2409.4653,0.5533333
1986-07-06,11.625,50.875,11.122889,14.797211,1366.2408,0.546
1986-07-07,11.625,50.875,14.839034,11.635071,1087.3821,0.53866667
1986-07-08,11.625,50.875,14.036324,11.235168,1186.1871,0.5313333
1986-07-09,11.625,50.875,17.641037,10.298096,1232.2194,0.524
1986-07-10,11.625,50.875,13.309052,9.885681,1058.203,0.51666665
1986-07-11,11.625,50.875,20.288889,9.586884,1184.1886,0.5093333
1986-07-12,11.625,50.875,15.501844,8.103973,1225.7012,0.502
1986-07-13,11.625,50.875,15.641619,8.586426,1261.8601,0.49466667
1986-07-14,11.625,50.875,13.676853,8.853577,1460.7906,0.48733333
1986-07-15,11.625,50.875,16.872646,10.311096,1735.0441,0.48
1986-07-16,11.625,50.875,20.505035,13.263275,2067.195,0.47812498
1986-07-17,11.625,50.875,23.30727,13.571564,2471.4404,0.47625
1986-07-18,11.625,50.875,11.877494,12.91571,1421.9719,0.47437498
1986-07-19,11.625,50.875,11.448919,12.323425,1513.7816,0.4725
1986-07-20,11.625,50.875,16.10074,9.56192,1575.9019,0.47062498
1986-07-21,11.625,50.875,14.065979,9.390228,1778.208,0.46875
1986-07-22,11.625,50.875,17.798988,11.937653,1843.9805,0.466875
1986-07-23,11.625,50.875,12.337654,13.454468,1288.5021,0.46499997
1986-07-24,11.625,50.875,19.71401,11.01062,1068.5925,0.463125
1986-07-25,11.625,50.875,12.48922,10.0216675,1137.1881,0.46124998
1986-07-26,11.625,50.875,12.606763,13.294586,1433.6353,0.459375
1986-07-27,11.625,50.875,16.707573,13.980682,1765.5131,0.45749998
1986-07-28,11.625,50.875,17.13004,14.795349,2096.735,0.455625
1986-07-29,11.625,50.875,20.303942,16.034698,2629.047,0.45374998
1986-07-30,11.625,50.875,21.463762,14.296356,2001.885,0.451875
1986-07-31,11.625,50.875,20.394226,14.001923,2430.1904,0.45
1986-08-01,11.625,50.875,16.269224,13.958405,1813.5444,0.454
1986-08-02,11.625,50.875,20.836231,11.919006,2431.7014,0.45799997
1986-08-03,11.625,50.875,22.84884,16.02945,2880.863,0.46199998
1986-08-04,11.625,50.875,19.866642,18.57843,2763.451,0.466
1986-08-05,11.625,50.875,17.110998,11.62146,1645.0503,0.47
1986-08-06,11.625,50.875,23.20591,10.583191,2117.8462,0.47399998
1986-08-07,11.625,50.875,21.189775,14.626678,2627.7312,0.478
1986-08-08,11.625,50.875,22.24588,12.975616,1946.1632,0.482
1986-08-09,11.625,50.875,20.165186,10.574768,1953.2593,0.486
1986-08-10,11.625,50.875,19.492514,12.805237,2188.9229,0.48999998
1986-08-11,11.625,50.875,18.25932,15.602203,2039.7362,0.494
1986-08-12,11.625,50.875,5.458522,15.597565,696.2228,0.498
1986-08-13,11.625,50.875,16.760609,13.193024,1397.6738,0.502
1986-08-14,11.625,50.875,20.277538,12.437012,1858.0963,0.506
1986-08-15,11.625,50.875,17.759283,15.007416,2040.5745,0.51
1986-08-16,11.625,50.875,15.345866,16.451965,1746.505,0.51
1986-08-17,11.625,50.875,17.838406,12.489288,1837.4044,0.51
1986-08-18,11.625,50.875,8.835399,12.033783,1176.2223,0.51
1986-08-19,11.625,50.875,5.8186045,12.565979,958.97577,0.51
1986-08-20,11.625,50.875,14.314806,9.19873,1012.26196,0.51
1986-08-21,11.625,50.875,13.699335,8.004181,1132.707,0.51
1986-08-22,11.625,50.875,7.294106,10.052948,1175.1826,0.51
1986-08-23,11.625,50.875,8.34239,10.461304,838.8041,0.51
1986-08-24,11.625,50.875,10.059993,9.17392,785.2718,0.51
1986-08-25,11.625,50.875,15.910783,8.539825,1112.7649,0.51
1986-08-26,11.625,50.875,8.059973,8.942383,1257.0458,0.51
1986-08-27,11.625,50.875,13.348135,10.668701,1383.2457,0.51
1986-08-28,11.625,50.875,12.31825,9.863647,1235.5087,0.51
1986-08-29,11.625,50.875,15.244715,9.077942,1005.3154,0.51
1986-08-30,11.625,50.875,5.8112745,8.896027,937.8849,0.51
1986-08-31,11.625,50.875,11.26058,9.334198,1001.732,0.51
1986-09-01,11.625,50.875,7.4377146,8.43454,1025.9857,0.51266664
1986-09-02,11.625,50.875,8.1859665,10.414398,1197.8627,0.51533335
1986-09-03,11.625,50.875,5.5548244,9.401337,1117.6548,0.518
1986-09-04,11.625,50.875,12.127687,8.5069275,955.8421,0.52066666
1986-09-05,11.625,50.875,14.43252,5.805481,1041.3955,0.5233333
1986-09-06,11.625,50.875,16.602669,6.088684,1293.736,0.526
1986-09-07,11.625,50.875,11.870913,9.29126,1026.5461,0.5286667
1986-09-08,11.625,50.875,11.347978,7.7143555,1200.1937,0.5313333
1986-09-09,11.625,50.875,13.382549,4.2814026,862.86334,0.534
1986-09-10,11.625,50.875,13.719181,4.486084,1061.0417,0.5366667
1986-09-11,11.625,50.875,14.505162,5.136444,1148.7799,0.53933334
1986-09-12,11.625,50.875,9.154929,6.2026978,854.68634,0.542
1986-09-13,11.625,50.875,2.3309364,8.432861,423.3218,0.54466665
1986-09-14,11.625,50.875,10.245158,11.027283,1357.4058,0.54733336
1986-09-15,11.625,50.875,4.980901,9.507263,613.5491,0.55
1986-09-16,11.625,50.875,1.5083758,7.5839233,175.29889,0.54733336
1986-09-17,11.625,50.875,1.3560319,8.125824,253.65231,0.54466665
1986-09-18,11.625,50.875,4.4130383,3.9690552,514.6924,0.542
1986-09-19,11.625,50.875,12.416039,1.4066772,653.1963,0.53933334
1986-09-20,11.625,50.875,15.902635,1.1259766,934.47455,0.5366667
1986-09-21,11.625,50.875,14.553601,6.795349,1351.6364,0.534
1986-09-22,11.625,50.875,6.7846127,9.922943,1343.6974,0.5313333
1986-09-23,11.625,50.875,7.3242064,11.598114,1179.7936,0.5286667
1986-09-24,11.625,50.875,5.210119,6.18161,920.7015,0.526
1986-09-25,11.625,50.875,9.092168,3.7068481,776.856,0.5233333
1986-09-26,11.625,50.875,11.003993,3.415619,852.64966,0.52066666
1986-09-27,11.625,50.875,5.744288,6.9757996,744.2049,0.518
1986-09-28,11.625,50.875,9.669744,5.9033203,723.00793,0.51533335
1986-09-29,11.625,50.875,11.551217,5.6397095,1087.6561,0.51266664
1986-09-30,11.625,50.875,7.643531,6.8421326,1136.2294,0.51
1986-10-01,11.625,50.875,13.544184,4.6312256,1269.5762,0.5093333
1986-10-02,11.625,50.875,13.104642,8.808136,1299.154,0.50866663
1986-10-03,11.625,50.875,6.0033965,7.2001343,969.11993,0.508
1986-10-04,11.625,50.875,6.4689856,2.8120422,728.666,0.50733334
1986-10-05,11.625,50.875,12.122126,2.1882324,947.4933,0.50666666
1986-10-06,11.625,50.875,6.1209474,8.622742,1127.8395,0.506
1986-10-07,11.625,50.875,5.473817,11.524567,1139.2676,0.5053333
1986-10-08,11.625,50.875,5.847169,10.268768,928.6423,0.5046667
1986-10-09,11.625,50.875,4.6223817,8.029572,870.5531,0.504
1986-10-10,11.625,50.875,11.489202,5.520111,944.36646,0.50333333
1986-10-11,11.625,50.875,7.284808,6.7818604,706.0629,0.50266665
1986-10-12,11.625,50.875,5.7189116,7.3616943,807.1201,0.502
1986-10-13,11.625,50.875,10.9212265,4.9341736,968.6057,0.50133336
1986-10-14,11.625,50.875,10.221446,7.0961304,1250.2113,0.5006667
1986-10-15,11.625,50.875,10.42708,7.2023926,1287.4968,0.5
1986-10-16,11.625,50.875,10.026091,4.9617004,870.5559,0.49375
1986-10-17,11.625,50.875,1.6071858,7.8858337,340.45886,0.4875
1986-10-18,11.625,50.875,8.137435,6.226349,707.27924,0.48125
1986-10-19,11.625,50.875,3.7532587,6.0195312,669.00397,0.475
1986-10-20,11.625,50.875,4.3277106,6.273926,744.27356,0.46875
1986-10-21,11.625,50.875,6.914546,6.2255554,874.4632,0.46249998
1986-10-22,11.625,50.875,1.0226163,7.285431,524.52625,0.45624998
1986-10-23,11.625,50.875,6.712414,3.9427185,739.8151,0.45
1986-10-24,11.625,50.875,5.322481,2.9983826,662.01373,0.44375
1986-10-25,11.625,50.875,6.5376816,3.30307,806.1739,0.4375
1986-10-26,11.625,50.875,6.433497,6.2444153,839.3878,0.43124998
1986-10-27,11.625,50.875,4.759169,2.5498047,781.3134,0.42499998
1986-10-28,11.625,50.875,3.2685864,3.22229,948.1289,0.41875
1986-10-29,11.625,50.875,1.4057816,2.9440002,586.35364,0.41249996
1986-10-30,11.625,50.875,6.793815,0.6203003,505.83902,0.40624997
1986-10-31,11.625,50.875,1.6496419,3.0856323,562.2865,0.39999998
1986-11-01,11.625,50.875,2.0650275,6.722809,627.4487,0.39866665
1986-11-02,11.625,50.875,1.8388946,0.54849243,476.92026,0.39733332
1986-11-03,11.625,50.875,4.508737,-0.7923279,448.86438,0.39599997
1986-11-04,11.625,50.875,2.540813,2.52536,530.347,0.39466664
1986-11-05,11.625,50.875,2.9250157,4.7651367,592.21027,0.39333332
1986-11-06,11.625,50.875,3.814064,5.0234985,722.27515,0.392
1986-11-07,11.625,50.875,5.8543353,2.5197449,580.07764,0.39066666
1986-11-08,11.625,50.875,6.650647,-0.3143921,535.1246,0.3893333
1986-11-09,11.625,50.875,6.7659125,1.5534668,639.89166,0.38799998
1986-11-10,11.625,50.875,6.423557,2.2934265,705.3779,0.38666666
1986-11-11,11.625,50.875,6.408993,5.424103,887.0726,0.38533333
1986-11-12,11.625,50.875,4.1976247,4.7768555,806.4636,0.384
1986-11-13,11.625,50.875,5.942879,2.8276672,601.9787,0.38266665
1986-11-14,11.625,50.875,5.4238615,1.7775879,659.83484,0.38133332
1986-11-15,11.625,50.875,4.544121,4.5269165,1003.8491,0.38
1986-11-16,11.625,50.875,2.5331628,8.097046,965.40173,0.38133332
1986-11-17,11.625,50.875,4.180109,9.131714,993.61743,0.38266665
1986-11-18,11.625,50.875,4.941341,5.4203186,844.0294,0.384
1986-11-19,11.625,50.875,2.2621984,7.1400146,905.35583,0.38533333
1986-11-20,11.625,50.875,1.387621,3.1990662,887.8374,0.38666666
