,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1986-01-03,12.125,51.375,2.100202,2.7575073,647.7863,0.184,0.10808749221935185,0.1827654586056,0.7719792588000001,0.10808749221935185,0.29371601146563003
1986-01-04,12.125,51.375,3.0732708,-3.4884337999999997,345.68716,0.182,0.05629360624345786,0.26453762332452,0.27475746479999996,0.05629360624345786,0.15465276440510398
1986-01-05,12.125,51.375,2.852855,-3.7053833,465.51538,0.17999999,0.04850041718683072,0.2428663855124223,0.25500989633278276,0.04850041718683072,0.1347233885591625
1986-01-06,12.125,51.375,3.5027435,0.53240967,572.98096,0.17800000000000002,0.13461217759667454,0.29487881182185005,0.5764574722500001,0.13461217759667454,0.3781240943726813
1986-01-07,12.125,51.375,2.9020727,-1.0314941,471.75192000000004,0.17600000000000002,0.08737449811715517,0.24156620988984007,0.4516142796000001,0.08737449811715517,0.24822300601464534
1986-01-08,12.125,51.375,1.4993665,-4.002533000000001,344.9836,0.174,0.022419566384231565,0.12338781719445,0.22429038915,0.022419566384231565,0.06442404133399876
1986-01-09,12.125,51.375,2.824552,-7.820099000000001,358.68625,0.17199999,0.0,0.22976994800608136,0.0,0.0,0.0
1986-01-10,12.125,51.375,4.0713806,-8.233185,365.26392000000004,0.17,0.0,0.3273451073109001,0.0,0.0,0.0
1986-01-11,12.125,51.375,2.0310483,1.1661377,534.73004,0.168,0.07986605203008207,0.16137816130548002,0.5898386466000002,0.07986605203008207,0.2376965834228633
1986-01-12,12.125,51.375,2.0983646,1.6683655,612.5718,0.166,0.08655543378932015,0.16474197523662001,0.6187349457000001,0.08655543378932015,0.260709137919639
1986-01-13,12.125,51.375,1.034823,2.8854064999999998,472.75625999999994,0.16399999,0.0480866412685409,0.08026479931320463,0.6970270461983484,0.0480866412685409,0.14660562256296752
1986-01-14,12.125,51.375,3.242078,2.5594787999999995,718.02515,0.162,0.13832502954238263,0.2387384010051478,0.6399831969297901,0.14392365991299827,0.4269291035258723
1986-01-15,12.125,51.375,1.2478746,0.661438,445.2045,0.16,0.043843462113296164,0.0944291667312,0.5270176440000001,0.043843462113296164,0.1370108191040505
1986-01-16,12.125,51.375,2.0462816000000004,-0.7095336999999999,221.72539,0.1625,0.05994968234009041,0.15726569344200006,0.43945331625,0.05994968234009041,0.18446056104643202
1986-01-17,12.125,51.375,4.471764,-7.9802246,353.00133999999997,0.16499999,0.0,0.34896190817779227,0.0,0.0,0.0
1986-01-18,12.125,51.375,1.2879048999999998,-5.986297599999999,397.50692999999995,0.16749999,0.006264438960642069,0.10202669317006627,0.07296080976913051,0.006264438960642069,0.018699818909368504
1986-01-19,12.125,51.375,0.5931499,4.0811768,578.3066,0.16999999,0.03202869727150414,0.04769013887954755,0.809964663355017,0.03202869727150414,0.09420205633983902
1986-01-20,12.125,51.375,3.8026521,4.4710693,805.954,0.1725,0.19645875562448134,0.28259314675558306,0.77495423111865,0.2156754370671658,0.5694456684767575
1986-01-21,12.125,51.375,4.211117,3.7468567000000004,836.8893,0.175,0.20275911124780355,0.31131446529679646,0.7222280142577501,0.22700303543193412,0.5793117464222959
1986-01-22,12.125,51.375,4.437453,3.4054260000000003,773.3249,0.1775,0.21834875195105474,0.34625555336355013,0.7380881057818125,0.23490989989355002,0.6150669069043797
1986-01-23,12.125,51.375,1.7201883999999998,4.348236,704.2452,0.17999999,0.09759996771664663,0.14190166867788112,0.8510692873813703,0.1007223609046921,0.27111103649685375
1986-01-24,12.125,51.375,4.4264436,1.8320618000000002,716.1872599999999,0.18249999,0.19678663783825476,0.3676193495950959,0.6668557953779919,0.20451739538376096,0.5391415030714652
1986-01-25,12.125,51.375,4.4435687,0.2841797,500.7599,0.18499999,0.1716522662621542,0.38879335506716695,0.5794405730538863,0.1716522662621542,0.4639250690287988
1986-01-26,12.125,51.375,3.1129065,-1.2885437,497.642,0.18749999,0.09553976183094592,0.27604669699782125,0.46037246138430077,0.09553976183094592,0.25477271180373373
